Research 2 2021-11-12 11:19:58.659146
(0.9378333333333333, 1, 'ACCURACY')
(0.9528333333333333, 2, 'ACCURACY')
(0.9491666666666667, 2, 'ACCURACY')
(0.9376666666666666, 1, 'ACCURACY')
(0.9456666666666667, 2, 'ACCURACY')
(0.9465, 2, 'ACCURACY')
(0.946, 2, 'ACCURACY')
(0.9385, 1, 'ACCURACY')
(0.95, 2, 'ACCURACY')
(0.9508333333333333, 1, 'ACCURACY')
(0.9351666666666667, 1, 'ACCURACY')
(0.9476666666666667, 1, 'ACCURACY')
(0.9455, 1, 'ACCURACY')
(0.9473333333333334, 1, 'ACCURACY')
(0.9498333333333333, 1, 'ACCURACY')
(0.9243333333333333, 0, 'COST')
(0.9406666666666667, 1, 'ACCURACY')
(0.9505, 1, 'ACCURACY')
(0.9456666666666667, 1, 'ACCURACY')
Research 2 - TanH
Accuracy=[0.23498333333333338, 0.5975333333333332, 0.8858666666666666, 0.9366999999999999, 0.9392166666666666, 0.9440499999999998, 0.94375]
Epoch=[99.0, 99.0, 99.0, 79.9, 8.0, 1.6, 0.9]
Research 4 2021-11-12 12:40:02.148231
(0.11433333333333333, 91, 'EPOCHS')
(0.11433333333333333, 83, 'EPOCHS')
(0.11433333333333333, 26, 'EPOCHS')
(0.11433333333333333, 86, 'EPOCHS')
